Gene stable ID	CDS Length	Transcript count
ENSG00000289378		1
ENSG00000289246		1
ENSG00000234773		5
ENSG00000169855	4956	12
ENSG00000169855	4821	12
ENSG00000169855	4656	12
ENSG00000169855		12
ENSG00000169855	569	12
ENSG00000169855	577	12
ENSG00000169855	126	12
ENSG00000169855	4596	12
ENSG00000169855	4578	12
ENSG00000289297		1
ENSG00000226025		5
ENSG00000289298		1
ENSG00000288731		1
ENSG00000226696		6
ENSG00000289543		1
ENSG00000225975		6
ENSG00000267605		10
ENSG00000178821	585	6
ENSG00000178821	630	6
ENSG00000178821	375	6
ENSG00000178821	132	6
ENSG00000178821		6
ENSG00000178821	309	6
ENSG00000267191		5
ENSG00000289037		1
ENSG00000268889		2
ENSG00000158477	984	1
ENSG00000267640		7
ENSG00000230942		1
ENSG00000283108		2
ENSG00000158481	1002	2
ENSG00000158481	844	2
ENSG00000269054		2
ENSG00000268536		1
ENSG00000267530		7
ENSG00000225877		4
ENSG00000158485	739	2
ENSG00000158485	1002	2
ENSG00000268751		5
ENSG00000270647		18
ENSG00000270647	594	18
ENSG00000270647	417	18
ENSG00000270647	639	18
ENSG00000270647	672	18
ENSG00000270647	1779	18
ENSG00000270647	201	18
ENSG00000270647	1770	18
ENSG00000270647	309	18
ENSG00000286138		6
ENSG00000267107		35
ENSG00000163632	879	4
ENSG00000163632	882	4
ENSG00000163632	788	4
ENSG00000163632	507	4
ENSG00000158488	870	15
ENSG00000158488	600	15
ENSG00000158488	897	15
ENSG00000158488	564	15
ENSG00000158488	1167	15
ENSG00000158488	966	15
ENSG00000158488	306	15
ENSG00000158488	435	15
ENSG00000158488	696	15
ENSG00000158488	861	15
ENSG00000158488	399	15
ENSG00000158488	1131	15
ENSG00000158488	873	15
ENSG00000158488		15
ENSG00000158488	181	15
ENSG00000233412	942	1
ENSG00000197584	412	9
ENSG00000197584	708	9
ENSG00000197584		9
ENSG00000197584	300	9
ENSG00000197584	81	9
ENSG00000196220	3300	12
ENSG00000196220	3228	12
ENSG00000196220		12
ENSG00000264515		5
ENSG00000161944	936	7
ENSG00000161944	864	7
ENSG00000161944	921	7
ENSG00000161944	879	7
ENSG00000161944		7
ENSG00000161944	406	7
ENSG00000286125		23
ENSG00000268081		3
ENSG00000289254		1
ENSG00000288919		1
ENSG00000256612		8
ENSG00000161649	822	7
ENSG00000161649	924	7
ENSG00000161649	453	7
ENSG00000161649	702	7
ENSG00000161649	669	7
ENSG00000161649	999	7
ENSG00000161649		7
ENSG00000186306	945	1
ENSG00000131386	1920	6
ENSG00000131386	1854	6
ENSG00000131386		6
ENSG00000131386	426	6
ENSG00000131386	251	6
ENSG00000203758		1
ENSG00000236257		1
ENSG00000236656		2
ENSG00000198703		1
ENSG00000227445		1
ENSG00000231434		1
ENSG00000117505	531	3
ENSG00000117505		3
ENSG00000288790		3
ENSG00000266904		9
ENSG00000131096	294	3
ENSG00000131096	273	3
ENSG00000229635		1
ENSG00000207379		1
ENSG00000212601		1
ENSG00000162889	1203	4
ENSG00000162889	1113	4
ENSG00000162889		4
ENSG00000224689		6
ENSG00000200560		1
ENSG00000274996		1
ENSG00000273604	1140	1
ENSG00000287001		3
ENSG00000279119		1
ENSG00000275238		1
ENSG00000277969		1
ENSG00000278611		3
ENSG00000275023	3282	11
ENSG00000275023	978	11
ENSG00000275023		11
ENSG00000275023	907	11
ENSG00000231412		1
ENSG00000267265		4
ENSG00000078070	2178	14
ENSG00000078070	1851	14
ENSG00000078070	144	14
ENSG00000078070		14
ENSG00000078070	1305	14
ENSG00000078070	186	14
ENSG00000078070	1796	14
ENSG00000078070	171	14
ENSG00000078070	339	14
ENSG00000269151		2
ENSG00000289333		1
ENSG00000267575		37
ENSG00000224114		1
ENSG00000199349		1
ENSG00000136634		7
ENSG00000136634	537	7
ENSG00000136634	420	7
ENSG00000136634	223	7
ENSG00000275665		1
ENSG00000273627		1
ENSG00000277972	384	3
ENSG00000277972		3
ENSG00000267783		1
ENSG00000288742		1
ENSG00000276036		1
ENSG00000167798		4
ENSG00000277258	1035	7
ENSG00000277258	200	7
ENSG00000277258	774	7
ENSG00000277258	612	7
ENSG00000162892	624	7
ENSG00000162892	621	7
ENSG00000162892	192	7
ENSG00000162892	465	7
ENSG00000162892	156	7
ENSG00000162892		7
ENSG00000162892	182	7
ENSG00000267453		4
ENSG00000267339		25
ENSG00000267260		5
ENSG00000266983		3
ENSG00000162894	1173	10
ENSG00000162894		10
ENSG00000162894	837	10
ENSG00000162894	378	10
ENSG00000162894	921	10
ENSG00000162894	453	10
ENSG00000162894	443	10
ENSG00000162894	424	10
ENSG00000277182		1
ENSG00000277791	618	6
ENSG00000277791	437	6
ENSG00000277791	324	6
ENSG00000277791	339	6
ENSG00000277791		6
ENSG00000225872		19
ENSG00000123612	1482	4
ENSG00000123612	1332	4
ENSG00000123612	1242	4
ENSG00000123612	1011	4
ENSG00000274607		1
ENSG00000276293	1251	4
ENSG00000276293		4
ENSG00000276293	214	4
ENSG00000288773		1
ENSG00000267419		6
ENSG00000271680		1
ENSG00000226945		1
ENSG00000162896	2295	3
ENSG00000162896		3
ENSG00000267858		7
ENSG00000273559	1278	7
ENSG00000273559	207	7
ENSG00000273559	10	7
ENSG00000273559	180	7
ENSG00000273559		7
ENSG00000270164		6
ENSG00000261824		80
ENSG00000234584		1
ENSG00000162897	153	5
ENSG00000162897	1734	5
ENSG00000162897	798	5
ENSG00000162897		5
ENSG00000115170	1530	26
ENSG00000115170		26
ENSG00000115170	1311	26
ENSG00000115170	1524	26
ENSG00000115170	262	26
ENSG00000115170	260	26
ENSG00000115170	65	26
ENSG00000121579	510	10
ENSG00000121579	390	10
ENSG00000121579	288	10
ENSG00000121579	177	10
ENSG00000121579	147	10
ENSG00000121579	507	10
ENSG00000121579	173	10
ENSG00000121579		10
ENSG00000274054		1
ENSG00000275489	465	1
ENSG00000173826	2718	6
ENSG00000173826	1509	6
ENSG00000173826	2877	6
ENSG00000173826	198	6
ENSG00000173826	2985	6
ENSG00000182795	1806	2
ENSG00000182795	1068	2
ENSG00000144550	1512	4
ENSG00000144550		4
ENSG00000144550	1662	4
ENSG00000144550	588	4
ENSG00000198890	1128	3
ENSG00000198890	942	3
ENSG00000198890		3
ENSG00000224550		1
ENSG00000142669	282	2
ENSG00000142669	267	2
ENSG00000169442		3
ENSG00000169442	186	3
ENSG00000225854		1
ENSG00000176083	1575	9
ENSG00000176083	1515	9
ENSG00000176083	848	9
ENSG00000176083	809	9
ENSG00000176083	463	9
ENSG00000176083	367	9
ENSG00000176083	591	9
ENSG00000176083	566	9
ENSG00000267475		1
ENSG00000289115		1
ENSG00000245598		5
ENSG00000288830		1
ENSG00000287275		2
ENSG00000136485	1029	19
ENSG00000136485		19
ENSG00000136485	198	19
ENSG00000136485	921	19
ENSG00000136485	819	19
ENSG00000136485	540	19
ENSG00000136485	429	19
ENSG00000136485	693	19
ENSG00000136485	903	19
ENSG00000136485	213	19
ENSG00000136485	870	19
ENSG00000136485	291	19
ENSG00000289030		1
ENSG00000233527		7
ENSG00000114331	2337	15
ENSG00000114331		15
ENSG00000114331	648	15
ENSG00000114331	684	15
ENSG00000114331	1641	15
ENSG00000114331	766	15
ENSG00000114331	153	15
ENSG00000114331	150	15
ENSG00000289255		1
ENSG00000267262		2
ENSG00000286024		1
ENSG00000229167		2
ENSG00000236144		10
ENSG00000142910	1311	11
ENSG00000142910	1404	11
ENSG00000142910		11
ENSG00000142910	1089	11
ENSG00000213904		12
ENSG00000268055		1
ENSG00000269386		3
ENSG00000267698		2
ENSG00000269696		4
ENSG00000186019		4
ENSG00000288894	1029	1
ENSG00000136463		4
ENSG00000136463	894	4
ENSG00000136463	891	4
ENSG00000289471		1
ENSG00000289330		1
ENSG00000269439		5
ENSG00000162517	855	8
ENSG00000162517		8
ENSG00000226510		1
ENSG00000269235		5
ENSG00000185219	3096	4
ENSG00000185219		4
ENSG00000264540		1
ENSG00000278223		1
ENSG00000200888		1
ENSG00000277249		1
ENSG00000198933	1848	4
ENSG00000198933	626	4
ENSG00000198933	669	4
ENSG00000131401		6
ENSG00000235790		24
ENSG00000114857		18
ENSG00000114857	318	18
ENSG00000114857	4389	18
ENSG00000114857	314	18
ENSG00000267277		1
ENSG00000288906		1
ENSG00000230510		8
ENSG00000087152	559	12
ENSG00000087152	1065	12
ENSG00000087152	1044	12
ENSG00000087152		12
ENSG00000087152	218	12
ENSG00000087152	442	12
ENSG00000087152	419	12
ENSG00000266916		5
ENSG00000264078		1
ENSG00000241745		1
ENSG00000228407		1
ENSG00000288942		1
ENSG00000223429		1
ENSG00000214855		6
ENSG00000224255		1
ENSG00000236004		1
ENSG00000237663		1
ENSG00000213735		1
ENSG00000272100		1
ENSG00000287078		1
ENSG00000288837		1
ENSG00000288827		1
ENSG00000224680		1
ENSG00000085840	2586	2
ENSG00000232677		33
ENSG00000270557		1
ENSG00000251980		1
ENSG00000271320		1
ENSG00000128714	1032	1
ENSG00000170178	813	2
ENSG00000170178	741	2
ENSG00000128713		2
ENSG00000128713	1017	2
ENSG00000128710		3
ENSG00000128710	1023	3
ENSG00000231205		13
ENSG00000168517	861	8
ENSG00000237380		3
ENSG00000198843	414	6
ENSG00000198843	588	6
ENSG00000198843	138	6
ENSG00000198843		6
ENSG00000283445		2
ENSG00000128709	1059	1
ENSG00000272226		1
ENSG00000231740		1
ENSG00000226686		13
ENSG00000175879	321	4
ENSG00000175879	873	4
ENSG00000175879	561	4
ENSG00000175879	870	4
ENSG00000203747	765	6
ENSG00000203747	762	6
ENSG00000203747		6
ENSG00000203747	316	6
ENSG00000174326	1344	4
ENSG00000174326	1179	4
ENSG00000174326		4
ENSG00000207744		1
ENSG00000170166	768	1
ENSG00000224189		17
ENSG00000269416		12
ENSG00000143751	1356	1
ENSG00000172992	696	33
ENSG00000172992	89	33
ENSG00000172992		33
ENSG00000172992	399	33
ENSG00000172992	495	33
ENSG00000172992	405	33
ENSG00000172992	316	33
ENSG00000267174		5
ENSG00000171101		5
ENSG00000272562		2
ENSG00000163041	411	10
ENSG00000163041	372	10
ENSG00000163041		10
ENSG00000163041	363	10
ENSG00000155903	144	6
ENSG00000155903	2550	6
ENSG00000155903		6
ENSG00000269001		5
ENSG00000268516		2
ENSG00000267383		10
ENSG00000272729		1
ENSG00000128645	987	1
ENSG00000283880		1
ENSG00000279160		1
ENSG00000218175		1
ENSG00000230384		1
ENSG00000167747		16
ENSG00000128652		5
ENSG00000128652	301	5
ENSG00000128652	1299	5
ENSG00000158417	3663	5
ENSG00000158417		5
ENSG00000163607	855	7
ENSG00000163607	756	7
ENSG00000163607	366	7
ENSG00000163607	420	7
ENSG00000163607	522	7
ENSG00000163607	405	7
ENSG00000225518		4
ENSG00000270598		1
ENSG00000182827	1587	2
ENSG00000182827		2
ENSG00000267751		6
ENSG00000234478		1
ENSG00000223570		1
ENSG00000185155	723	3
ENSG00000185155	699	3
ENSG00000185155		3
ENSG00000268119		8
ENSG00000236773		1
ENSG00000143753	784	5
ENSG00000143753	972	5
ENSG00000143753		5
ENSG00000283103		10
ENSG00000075651		16
ENSG00000075651	3111	16
ENSG00000075651	3225	16
ENSG00000075651	704	16
ENSG00000075651	174	16
ENSG00000075651	425	16
ENSG00000269834		6
ENSG00000201898		1
ENSG00000237101		1
ENSG00000268038		6
ENSG00000143748	145	24
ENSG00000143748		24
ENSG00000143748	1980	24
ENSG00000143748	2253	24
ENSG00000143748	2004	24
ENSG00000143748	2571	24
ENSG00000143748	2298	24
ENSG00000143748	891	24
ENSG00000143748	553	24
ENSG00000143748	541	24
ENSG00000143748	513	24
ENSG00000143748	162	24
ENSG00000143748	525	24
ENSG00000266714	9291	36
ENSG00000266714	2283	36
ENSG00000266714	4170	36
ENSG00000266714	4095	36
ENSG00000266714	4314	36
ENSG00000266714		36
ENSG00000266714	201	36
ENSG00000266714	4770	36
ENSG00000266714	304	36
ENSG00000266714	316	36
ENSG00000266714	256	36
ENSG00000266714	469	36
ENSG00000266714	61	36
ENSG00000266714	834	36
ENSG00000266714	312	36
ENSG00000266714	577	36
ENSG00000266714	217	36
ENSG00000176840		52
ENSG00000144218	3681	28
ENSG00000144218	403	28
ENSG00000144218	1743	28
ENSG00000144218	3756	28
ENSG00000144218	1824	28
ENSG00000144218	538	28
ENSG00000144218	1140	28
ENSG00000144218		28
ENSG00000144218	483	28
ENSG00000144218	497	28
ENSG00000144218	386	28
ENSG00000144218	431	28
ENSG00000144218	342	28
ENSG00000144218	298	28
ENSG00000144218	346	28
ENSG00000144218	345	28
ENSG00000144218	311	28
ENSG00000144218	129	28
ENSG00000144218	162	28
ENSG00000144218	53	28
ENSG00000183662	402	3
ENSG00000183662		3
ENSG00000113811	285	4
ENSG00000113811	219	4
ENSG00000113811		4
ENSG00000166770		20
ENSG00000114650	3840	14
ENSG00000114650	498	14
ENSG00000114650	366	14
ENSG00000114650	258	14
ENSG00000114650		14
ENSG00000114650	410	14
ENSG00000114650	397	14
ENSG00000114650	264	14
ENSG00000288815		1
ENSG00000288899		1
ENSG00000188878	3402	11
ENSG00000188878	3447	11
ENSG00000188878	279	11
ENSG00000188878	3277	11
ENSG00000188878		11
ENSG00000188878	267	11
ENSG00000188878	451	11
ENSG00000188878	153	11
ENSG00000289428		1
ENSG00000288770		1
ENSG00000289187		1
ENSG00000289102		1
ENSG00000288953		1
ENSG00000170500	2265	2
ENSG00000170500	1536	2
ENSG00000269383		1
ENSG00000270699		1
ENSG00000115526	1071	12
ENSG00000115526		12
ENSG00000115526	424	12
ENSG00000115526	399	12
ENSG00000115526	427	12
ENSG00000115526	255	12
ENSG00000115526	192	12
ENSG00000115526	100	12
ENSG00000164054	630	19
ENSG00000164054	723	19
ENSG00000164054		19
ENSG00000164054	414	19
ENSG00000164054	142	19
ENSG00000164054	702	19
ENSG00000164054	372	19
ENSG00000164054	337	19
ENSG00000164054	186	19
ENSG00000164054	135	19
ENSG00000205045		4
ENSG00000205045	1713	4
ENSG00000205045	1839	4
ENSG00000283538		3
ENSG00000207552		1
ENSG00000265262		1
ENSG00000270324		1
ENSG00000272164		1
ENSG00000272383		1
ENSG00000264513		1
ENSG00000264529		1
ENSG00000233635		2
ENSG00000176358	264	8
ENSG00000176358	342	8
ENSG00000176358	231	8
ENSG00000176358	291	8
ENSG00000176358	324	8
ENSG00000176358		8
ENSG00000176358	162	8
ENSG00000221406		1
ENSG00000229742		1
ENSG00000206887		1
ENSG00000143771	273	8
ENSG00000143771	279	8
ENSG00000143771	420	8
ENSG00000143771		8
ENSG00000143771	414	8
ENSG00000238029		1
ENSG00000223923		2
ENSG00000127824	1347	10
ENSG00000127824	1302	10
ENSG00000127824		10
ENSG00000127824	468	10
ENSG00000127824	541	10
ENSG00000127824	595	10
ENSG00000127824	460	10
ENSG00000127824	359	10
ENSG00000274529	573	1
ENSG00000259224	1017	1
ENSG00000154781		5
ENSG00000154781	1404	5
ENSG00000154781	1176	5
ENSG00000266618		1
ENSG00000229991		1
ENSG00000233384		3
ENSG00000128487	2373	51
ENSG00000128487	3153	51
ENSG00000128487	2505	51
ENSG00000128487	3147	51
ENSG00000128487	3090	51
ENSG00000128487	3030	51
ENSG00000128487		51
ENSG00000128487	393	51
ENSG00000128487	321	51
ENSG00000128487	1725	51
ENSG00000128487	3105	51
ENSG00000128487	438	51
ENSG00000128487	3207	51
ENSG00000128487	2351	51
ENSG00000128487	2355	51
ENSG00000128487	2619	51
ENSG00000128487	2964	51
ENSG00000128487	1227	51
ENSG00000128487	375	51
ENSG00000128487	2622	51
ENSG00000128487	2139	51
ENSG00000128487	2112	51
ENSG00000128487	2130	51
ENSG00000128487	503	51
ENSG00000128487	609	51
ENSG00000234247		1
ENSG00000183682	1209	1
ENSG00000135924	684	20
ENSG00000135924	834	20
ENSG00000135924		20
ENSG00000135924	396	20
ENSG00000135924	975	20
ENSG00000135924	733	20
ENSG00000135924	368	20
ENSG00000135924	445	20
ENSG00000237624		1
ENSG00000228060		2
ENSG00000201457		1
ENSG00000163909	987	1
ENSG00000225903		1
ENSG00000116983	576	3
ENSG00000116983	360	3
ENSG00000176945	2130	7
ENSG00000176945	2172	7
ENSG00000176945		7
ENSG00000176945	2025	7
ENSG00000176945	385	7
ENSG00000225333		1
ENSG00000252413		1
ENSG00000010318	1146	10
ENSG00000010318		10
ENSG00000010318	1029	10
ENSG00000010318	980	10
ENSG00000010318	191	10
ENSG00000090621	1797	42
ENSG00000090621	1065	42
ENSG00000090621	1111	42
ENSG00000090621		42
ENSG00000090621	587	42
ENSG00000090621	433	42
ENSG00000090621	1848	42
ENSG00000090621	1935	42
ENSG00000090621	1896	42
ENSG00000090621	1983	42
ENSG00000090621	337	42
ENSG00000090621	1755	42
ENSG00000090621	1806	42
ENSG00000090621	206	42
ENSG00000090621	1652	42
ENSG00000090621	591	42
ENSG00000090621	387	42
ENSG00000090621	14	42
ENSG00000250506	918	3
ENSG00000250506	640	3
ENSG00000169727		28
ENSG00000169727	402	28
ENSG00000169727	632	28
ENSG00000169727	504	28
ENSG00000169727	505	28
ENSG00000169727	1464	28
ENSG00000169727	1416	28
ENSG00000169727	1473	28
ENSG00000169727	305	28
ENSG00000169727	559	28
ENSG00000169727	760	28
ENSG00000169727	1461	28
ENSG00000169727	419	28
ENSG00000169727	135	28
ENSG00000169727	183	28
ENSG00000169727	282	28
ENSG00000169727	1476	28
ENSG00000169727	1584	28
ENSG00000169727	500	28
ENSG00000169727	1581	28
ENSG00000169727	240	28
ENSG00000276828		1
ENSG00000138381	489	4
ENSG00000138381	219	4
ENSG00000138381	1932	4
ENSG00000138381	1856	4
ENSG00000236994		1
ENSG00000275406		1
ENSG00000178252	3456	22
ENSG00000178252	94	22
ENSG00000178252		22
ENSG00000178252	3366	22
ENSG00000178252	813	22
ENSG00000178252	1710	22
ENSG00000178252	207	22
ENSG00000178252	186	22
ENSG00000178252	3213	22
ENSG00000178252	297	22
ENSG00000178252	375	22
ENSG00000178252	105	22
ENSG00000270287		1
ENSG00000229965		1
ENSG00000223282		1
ENSG00000286053	174	4
ENSG00000286053	291	4
ENSG00000286053	138	4
ENSG00000286053	192	4
ENSG00000177770		1
ENSG00000287627		1
ENSG00000283933		1
ENSG00000286165	739	1
ENSG00000143369		7
ENSG00000143369	1704	7
ENSG00000143369	1248	7
ENSG00000143369	1623	7
ENSG00000128694	1245	8
ENSG00000128694	1095	8
ENSG00000128694		8
ENSG00000128694	522	8
ENSG00000128694	668	8
ENSG00000128694	609	8
ENSG00000253559		3
ENSG00000273240		1
ENSG00000128699	462	7
ENSG00000128699		7
ENSG00000128699	330	7
ENSG00000128699	326	7
ENSG00000228126		1
ENSG00000237781		1
ENSG00000264553		1
ENSG00000277452		1
ENSG00000274963		1
ENSG00000253047		1
ENSG00000163931	1872	13
ENSG00000163931		13
ENSG00000163931	1896	13
ENSG00000163931	462	13
ENSG00000163931	1005	13
ENSG00000163931	246	13
ENSG00000143420	564	15
ENSG00000143420	366	15
ENSG00000143420	354	15
ENSG00000143420	402	15
ENSG00000143420	318	15
ENSG00000143420	414	15
ENSG00000143420	360	15
ENSG00000143420	423	15
ENSG00000143420	342	15
ENSG00000143420		15
ENSG00000151687	2406	10
ENSG00000151687		10
ENSG00000151687	4305	10
ENSG00000151687	3030	10
ENSG00000201308		1
ENSG00000207654		1
ENSG00000144224	352	8
ENSG00000144224	198	8
ENSG00000144224	1527	8
ENSG00000144224	288	8
ENSG00000144224		8
ENSG00000276103		1
ENSG00000143457	858	3
ENSG00000143457	808	3
ENSG00000143457		3
ENSG00000115850	5784	2
ENSG00000115850	3012	2
ENSG00000143452	945	8
ENSG00000143452	1185	8
ENSG00000143452	1164	8
ENSG00000143452		8
ENSG00000143452	572	8
ENSG00000143452	493	8
ENSG00000248487	674	5
ENSG00000248487	458	5
ENSG00000248487	816	5
ENSG00000248487		5
ENSG00000248487	375	5
ENSG00000200664		1
ENSG00000226806		1
ENSG00000048991		21
ENSG00000048991	3405	21
ENSG00000048991	2916	21
ENSG00000048991	3300	21
ENSG00000048991	150	21
ENSG00000048991	3135	21
ENSG00000048991	197	21
ENSG00000048991	3303	21
ENSG00000048991	851	21
ENSG00000048991	556	21
ENSG00000048991	2470	21
ENSG00000048991	581	21
ENSG00000048991	670	21
ENSG00000180767	1026	1
ENSG00000163507	2718	7
ENSG00000163507	2241	7
ENSG00000163507	366	7
ENSG00000163507		7
ENSG00000163507	147	7
ENSG00000257008	1125	3
ENSG00000257008	365	3
ENSG00000257008	1389	3
ENSG00000236383	322	16
ENSG00000236383	263	16
ENSG00000236383	260	16
ENSG00000236383	414	16
ENSG00000236383	507	16
ENSG00000236383	119	16
ENSG00000236383		16
ENSG00000113851	1473	14
ENSG00000113851		14
ENSG00000113851	1184	14
ENSG00000113851	1329	14
ENSG00000113851	1326	14
ENSG00000113851	686	14
ENSG00000206931		1
ENSG00000236713		1
ENSG00000224690		1
ENSG00000203804		1
ENSG00000143384		8
ENSG00000143384	1053	8
ENSG00000143384	459	8
ENSG00000143384	594	8
ENSG00000143384	816	8
ENSG00000141068	2787	20
ENSG00000141068		20
ENSG00000141068	466	20
ENSG00000141068	2289	20
ENSG00000141068	2490	20
ENSG00000141068	1839	20
ENSG00000141068	296	20
ENSG00000141068	342	20
ENSG00000141068	420	20
ENSG00000141068	2541	20
ENSG00000141068	2286	20
ENSG00000154342	1059	1
ENSG00000276255		2
ENSG00000143761	546	14
ENSG00000143761		14
ENSG00000172046	3807	13
ENSG00000172046	4155	13
ENSG00000172046	3576	13
ENSG00000172046	3813	13
ENSG00000172046	4119	13
ENSG00000172046	4266	13
ENSG00000172046	3957	13
ENSG00000172046	4110	13
ENSG00000172046	4221	13
ENSG00000172046	4260	13
ENSG00000172046		13
ENSG00000172046	3557	13
ENSG00000141551	193	26
ENSG00000141551	1284	26
ENSG00000141551	1248	26
ENSG00000141551		26
ENSG00000141551	1230	26
ENSG00000141551	61	26
ENSG00000141551	361	26
ENSG00000141551	381	26
ENSG00000141551	562	26
ENSG00000141551	132	26
ENSG00000141551	171	26
ENSG00000284163		1
ENSG00000143793		7
ENSG00000143793	792	7
ENSG00000162910		34
ENSG00000162910	168	34
ENSG00000162910	387	34
ENSG00000162910	495	34
ENSG00000162910	229	34
ENSG00000162910	129	34
ENSG00000162910	72	34
ENSG00000162910	26	34
ENSG00000162910	14	34
ENSG00000178586	996	1
ENSG00000212391		1
ENSG00000169047	3729	2
ENSG00000169047		2
ENSG00000272622		2
ENSG00000261379		1
ENSG00000144468	404	15
ENSG00000144468	948	15
ENSG00000144468	151	15
ENSG00000144468	18	15
ENSG00000144468	454	15
ENSG00000144468	372	15
ENSG00000144468		15
ENSG00000144468	163	15
ENSG00000144468	474	15
ENSG00000108669	1020	17
ENSG00000108669	1194	17
ENSG00000108669	1197	17
ENSG00000108669	195	17
ENSG00000108669		17
ENSG00000108669	36	17
ENSG00000108669	817	17
ENSG00000108669	583	17
ENSG00000108669	312	17
ENSG00000108669	259	17
ENSG00000169031	5013	12
ENSG00000169031		12
ENSG00000169031	471	12
ENSG00000169031	468	12
ENSG00000169031	600	12
ENSG00000242364		1
ENSG00000242741		4
ENSG00000278554		1
ENSG00000239454		1
ENSG00000223738		1
ENSG00000213452		1
ENSG00000113805	3087	2
ENSG00000113805		2
ENSG00000241022		1
ENSG00000242638		1
ENSG00000266780		1
ENSG00000287398		1
ENSG00000213300		1
ENSG00000228868		1
ENSG00000249253		1
ENSG00000236432		21
ENSG00000172752	7848	4
ENSG00000172752	2335	4
ENSG00000172752	1674	4
ENSG00000172752	1332	4
ENSG00000072134	98	27
ENSG00000072134		27
ENSG00000072134	227	27
ENSG00000072134	1926	27
ENSG00000072134	1755	27
ENSG00000072134	66	27
ENSG00000072134	285	27
ENSG00000072134	111	27
ENSG00000072134	1071	27
ENSG00000072134	1229	27
ENSG00000072134	754	27
ENSG00000072134	1050	27
ENSG00000072134	114	27
ENSG00000072134	61	27
ENSG00000072134	187	27
ENSG00000072134	1455	27
