GeneSymbol	CDS_length
ENSG00000185962	270
ENSG00000185963	2568
ENSG00000185966	279
ENSG00000185972	1767
ENSG00000185982	282
ENSG00000185988	1011
ENSG00000185989	2505
ENSG00000186001	2412
ENSG00000186007	546
ENSG00000186009	876
ENSG00000186010	453
ENSG00000186017	1260
ENSG00000186020	1692
ENSG00000186026	1782
ENSG00000186038	1449
ENSG00000186047	666
ENSG00000186049	1623
ENSG00000186051	327
ENSG00000186063	921
ENSG00000186073	864
ENSG00000186074	918
ENSG00000186075	1017
ENSG00000186081	1773
ENSG00000186086	2004
ENSG00000186088	2565
ENSG00000186090	1365
ENSG00000186092	981
ENSG00000186094	1512
ENSG00000186103	948
ENSG00000186104	1506
ENSG00000186105	1869
ENSG00000186106	699
ENSG00000186111	2124
ENSG00000186113	945
ENSG00000186115	1563
ENSG00000186118	621
ENSG00000186119	942
ENSG00000186130	1275
ENSG00000186132	381
ENSG00000186136	945
ENSG00000186141	1605
ENSG00000186143	1239
ENSG00000186146	213
ENSG00000186150	525
ENSG00000186153	1341
ENSG00000186160	1518
ENSG00000186166	999
ENSG00000186174	4500
ENSG00000186184	402
ENSG00000186185	2559
ENSG00000186187	837
ENSG00000186188	1134
ENSG00000186190	1431
ENSG00000186191	2211
ENSG00000186193	1185
ENSG00000186197	648
ENSG00000186198	387
ENSG00000186204	1575
ENSG00000186205	1014
ENSG00000186207	357
ENSG00000186212	2382
ENSG00000186222	654
ENSG00000186226	357
ENSG00000186230	2337
ENSG00000186231	1863
ENSG00000186260	3300
ENSG00000186265	870
ENSG00000186272	1995
ENSG00000186280	1572
ENSG00000186281	2406
ENSG00000186283	1194
ENSG00000186297	1389
ENSG00000186298	1014
ENSG00000186300	1887
ENSG00000186306	945
ENSG00000186314	570
ENSG00000186318	1506
ENSG00000186326	708
ENSG00000186329	585
ENSG00000186334	1536
ENSG00000186335	1452
ENSG00000186340	3534
ENSG00000186350	1389
ENSG00000186352	477
ENSG00000186364	987
ENSG00000186367	573
ENSG00000186377	1530
ENSG00000186393	1407
ENSG00000186395	1875
ENSG00000186399	1896
ENSG00000186407	618
ENSG00000186409	2820
ENSG00000186417	1656
ENSG00000186431	864
ENSG00000186432	1566
ENSG00000186439	2190
ENSG00000186440	954
ENSG00000186442	1887
ENSG00000186446	816
ENSG00000186448	3090
ENSG00000186451	573
ENSG00000186452	1047
ENSG00000186453	630
ENSG00000186458	288
ENSG00000186468	432
ENSG00000186469	333
ENSG00000186470	1005
ENSG00000186472	15429
ENSG00000186474	765
ENSG00000186479	774
ENSG00000186480	834
ENSG00000186487	3624
ENSG00000186496	1008
ENSG00000186501	627
ENSG00000186509	933
ENSG00000186510	2064
ENSG00000186513	945
ENSG00000186517	3306
ENSG00000186522	1635
ENSG00000186523	993
ENSG00000186526	1563
ENSG00000186529	1563
ENSG00000186532	2415
ENSG00000186562	237
ENSG00000186564	1488
ENSG00000186566	4509
ENSG00000186567	903
ENSG00000186572	213
ENSG00000186575	1788
ENSG00000186577	480
ENSG00000186579	198
ENSG00000186591	552
ENSG00000186599	237
ENSG00000186603	1116
ENSG00000186625	1476
ENSG00000186628	2250
ENSG00000186635	4353
ENSG00000186638	4107
ENSG00000186642	2826
ENSG00000186645	798
ENSG00000186648	4119
ENSG00000186652	669
ENSG00000186654	1236
ENSG00000186660	1713
ENSG00000186665	1020
ENSG00000186666	879
ENSG00000186684	1614
ENSG00000186687	315
ENSG00000186710	927
ENSG00000186714	3240
ENSG00000186716	3816
ENSG00000186723	957
ENSG00000186732	981
ENSG00000186765	1551
ENSG00000186766	957
ENSG00000186777	1758
ENSG00000186788	2754
ENSG00000186790	960
ENSG00000186792	1254
ENSG00000186795	1155
ENSG00000186803	570
ENSG00000186806	2604
ENSG00000186812	1605
ENSG00000186814	1485
ENSG00000186815	2667
ENSG00000186818	1350
ENSG00000186827	834
ENSG00000186832	1422
ENSG00000186834	1080
ENSG00000186838	1041
ENSG00000186844	333
ENSG00000186847	1419
ENSG00000186854	1518
ENSG00000186860	318
ENSG00000186862	3102
ENSG00000186866	1290
ENSG00000186867	1296
ENSG00000186868	2502
ENSG00000186881	960
ENSG00000186886	972
ENSG00000186889	597
ENSG00000186891	768
ENSG00000186895	720
ENSG00000186897	717
ENSG00000186907	1263
ENSG00000186908	1899
ENSG00000186910	1269
ENSG00000186918	1542
ENSG00000186919	1239
ENSG00000186924	147
ENSG00000186925	177
ENSG00000186930	189
ENSG00000186943	963
ENSG00000186951	1407
ENSG00000186952	1974
ENSG00000186965	159
ENSG00000186967	255
ENSG00000186970	414
ENSG00000186971	483
ENSG00000186973	419
ENSG00000186976	4506
ENSG00000186977	219
ENSG00000186980	198
ENSG00000186994	2523
ENSG00000186998	1338
ENSG00000187003	1308
ENSG00000187005	240
ENSG00000187010	1482
ENSG00000187017	4089
ENSG00000187021	1404
ENSG00000187024	645
ENSG00000187026	252
ENSG00000187033	1341
ENSG00000187037	918
ENSG00000187045	2475
ENSG00000187048	1560
ENSG00000187049	447
ENSG00000187051	411
ENSG00000187054	1266
ENSG00000187066	351
ENSG00000187068	753
ENSG00000187079	1281
ENSG00000187080	963
ENSG00000187082	198
ENSG00000187091	2334
ENSG00000187094	348
ENSG00000187097	1287
ENSG00000187098	1581
ENSG00000187105	3081
ENSG00000187109	1176
ENSG00000187116	900
ENSG00000187118	321
ENSG00000187122	4605
ENSG00000187123	516
ENSG00000187134	972
ENSG00000187135	858
ENSG00000187140	1437
ENSG00000187144	1410
ENSG00000187147	1701
ENSG00000187151	1167
ENSG00000187164	1896
ENSG00000187166	768
ENSG00000187170	300
ENSG00000187173	321
ENSG00000187175	291
ENSG00000187180	333
ENSG00000187187	2511
ENSG00000187189	1245
ENSG00000187193	186
ENSG00000187210	1287
ENSG00000187223	333
ENSG00000187231	2091
ENSG00000187238	288
ENSG00000187239	1854
ENSG00000187240	12945
ENSG00000187242	1485
ENSG00000187244	1887
ENSG00000187257	2541
ENSG00000187258	1173
ENSG00000187260	1449
ENSG00000187266	1527
ENSG00000187272	480
ENSG00000187288	756
ENSG00000187323	4344
ENSG00000187372	2397
ENSG00000187391	4368
ENSG00000187398	1041
ENSG00000187416	711
ENSG00000187446	588
ENSG00000187474	1062
ENSG00000187475	624
ENSG00000187479	1308
ENSG00000187486	1173
ENSG00000187492	2367
ENSG00000187498	5010
ENSG00000187510	2076
ENSG00000187513	1002
ENSG00000187514	446
ENSG00000187522	1530
ENSG00000187527	3657
ENSG00000187531	1203
ENSG00000187533	660
ENSG00000187535	4389
ENSG00000187537	1527
ENSG00000187545	1425
ENSG00000187546	1338
ENSG00000187550	1047
ENSG00000187553	1569
ENSG00000187554	2577
ENSG00000187555	3414
ENSG00000187556	579
ENSG00000187559	1254
ENSG00000187566	1188
ENSG00000187569	480
ENSG00000187581	219
ENSG00000187583	1992
ENSG00000187595	1512
ENSG00000187605	5388
ENSG00000187607	1566
ENSG00000187608	498
ENSG00000187609	2631
ENSG00000187612	933
ENSG00000187616	666
ENSG00000187624	1272
ENSG00000187626	1638
ENSG00000187627	5271
ENSG00000187630	728
ENSG00000187634	2538
ENSG00000187642	2373
ENSG00000187650	510
ENSG00000187658	480
ENSG00000187664	1209
ENSG00000187672	2874
ENSG00000187676	1497
ENSG00000187678	969
ENSG00000187688	2295
ENSG00000187689	630
ENSG00000187699	288
ENSG00000187713	411
ENSG00000187714	1599
ENSG00000187715	1872
ENSG00000187720	3057
ENSG00000187726	951
ENSG00000187730	1503
ENSG00000187733	1536
ENSG00000187735	906
ENSG00000187736	951
ENSG00000187741	4368
ENSG00000187742	2565
ENSG00000187747	1008
ENSG00000187753	792
ENSG00000187758	1128
ENSG00000187764	2589
ENSG00000187766	780
ENSG00000187772	777
ENSG00000187773	1260
ENSG00000187775	13389
ENSG00000187778	1428
ENSG00000187783	828
ENSG00000187790	6147
ENSG00000187791	1017
ENSG00000187792	1341
ENSG00000187796	1611
ENSG00000187800	3114
ENSG00000187801	1605
ENSG00000187806	822
ENSG00000187815	1581
ENSG00000187821	984
ENSG00000187824	483
ENSG00000187833	2769
ENSG00000187837	642
ENSG00000187838	888
ENSG00000187840	357
ENSG00000187848	1494
ENSG00000187855	519
ENSG00000187857	939
ENSG00000187860	2259
ENSG00000187862	1749
ENSG00000187866	864
ENSG00000187867	2067
ENSG00000187871	1185
ENSG00000187889	2187
ENSG00000187902	1683
ENSG00000187905	1179
ENSG00000187908	7629
ENSG00000187912	1137
ENSG00000187918	939
ENSG00000187922	603
ENSG00000187942	819
ENSG00000187944	303
ENSG00000187950	3405
ENSG00000187954	1215
ENSG00000187955	5391
ENSG00000187957	2214
ENSG00000187959	540
ENSG00000187961	1929
ENSG00000187980	453
ENSG00000187987	1170
ENSG00000187994	1701
ENSG00000187997	798
ENSG00000188000	939
ENSG00000188001	828
ENSG00000188010	456
ENSG00000188011	1719
ENSG00000188015	306
ENSG00000188026	1212
ENSG00000188032	1077
ENSG00000188033	1590
ENSG00000188037	2967
ENSG00000188038	498
ENSG00000188039	4695
ENSG00000188042	606
ENSG00000188050	1131
ENSG00000188051	876
ENSG00000188056	603
ENSG00000188060	657
ENSG00000188064	1062
ENSG00000188070	2037
ENSG00000188076	288
ENSG00000188086	927
ENSG00000188089	2607
ENSG00000188092	1368
ENSG00000188095	1194
ENSG00000188100	270
ENSG00000188107	9498
ENSG00000188112	3567
ENSG00000188124	951
ENSG00000188130	1104
ENSG00000188133	708
ENSG00000188152	2226
ENSG00000188155	1098
ENSG00000188157	6138
ENSG00000188162	8778
ENSG00000188163	954
ENSG00000188167	1362
ENSG00000188171	1587
ENSG00000188175	1458
ENSG00000188176	1386
ENSG00000188177	3570
ENSG00000188186	414
ENSG00000188191	1146
ENSG00000188199	2637
ENSG00000188211	1365
ENSG00000188215	915
ENSG00000188219	3228
ENSG00000188227	1221
ENSG00000188229	1338
ENSG00000188234	2061
ENSG00000188243	303
ENSG00000188257	435
ENSG00000188263	1011
ENSG00000188266	1122
ENSG00000188269	960
ENSG00000188277	528
ENSG00000188282	1824
ENSG00000188283	1428
ENSG00000188290	744
ENSG00000188293	333
ENSG00000188295	1395
ENSG00000188305	1422
ENSG00000188306	1710
ENSG00000188312	867
ENSG00000188313	957
ENSG00000188315	804
ENSG00000188316	1887
ENSG00000188321	1809
ENSG00000188322	1539
ENSG00000188324	945
ENSG00000188334	399
ENSG00000188338	1515
ENSG00000188340	954
ENSG00000188342	750
ENSG00000188343	870
ENSG00000188352	5406
ENSG00000188368	1071
ENSG00000188372	1275
ENSG00000188373	246
ENSG00000188375	408
ENSG00000188379	567
ENSG00000188385	2973
ENSG00000188386	513
ENSG00000188389	867
ENSG00000188393	525
ENSG00000188394	1050
ENSG00000188396	666
ENSG00000188404	1158
ENSG00000188425	417
ENSG00000188428	564
ENSG00000188452	1677
ENSG00000188467	1503
ENSG00000188483	1215
ENSG00000188486	432
ENSG00000188487	1740
ENSG00000188488	1221
ENSG00000188493	1056
ENSG00000188501	1704
ENSG00000188505	828
ENSG00000188508	300
ENSG00000188517	2091
ENSG00000188522	2472
ENSG00000188523	963
ENSG00000188529	789
ENSG00000188536	429
ENSG00000188542	531
ENSG00000188549	1473
ENSG00000188554	2901
ENSG00000188558	951
ENSG00000188559	5622
ENSG00000188566	1821
ENSG00000188573	1005
ENSG00000188580	627
ENSG00000188581	534
ENSG00000188582	1134
ENSG00000188585	1203
ENSG00000188596	9291
ENSG00000188603	1317
ENSG00000188611	2343
ENSG00000188612	288
ENSG00000188613	879
ENSG00000188620	1074
ENSG00000188624	378
ENSG00000188626	1899
ENSG00000188629	1446
ENSG00000188636	720
ENSG00000188641	3078
ENSG00000188643	312
ENSG00000188647	1209
ENSG00000188649	4314
ENSG00000188655	633
ENSG00000188659	1377
ENSG00000188672	1254
ENSG00000188674	582
ENSG00000188676	1224
ENSG00000188677	1194
ENSG00000188687	3414
ENSG00000188690	879
ENSG00000188691	942
ENSG00000188694	765
ENSG00000188707	711
ENSG00000188710	411
ENSG00000188716	663
ENSG00000188725	225
ENSG00000188729	402
ENSG00000188730	978
ENSG00000188732	897
ENSG00000188735	1020
ENSG00000188738	20724
ENSG00000188739	1293
ENSG00000188747	1452
ENSG00000188760	1083
ENSG00000188761	492
ENSG00000188763	1776
ENSG00000188766	1365
ENSG00000188770	999
ENSG00000188771	624
ENSG00000188778	1227
ENSG00000188779	2898
ENSG00000188782	1449
ENSG00000188783	1149
ENSG00000188784	429
ENSG00000188785	1638
ENSG00000188786	2262
ENSG00000188800	549
ENSG00000188803	1656
ENSG00000188807	2001
ENSG00000188811	1044
ENSG00000188816	822
ENSG00000188817	499
ENSG00000188818	1239
ENSG00000188820	948
ENSG00000188822	1083
ENSG00000188827	5505
ENSG00000188833	1488
ENSG00000188846	648
ENSG00000188848	1605
ENSG00000188859	786
ENSG00000188868	1431
ENSG00000188869	3306
ENSG00000188878	3447
ENSG00000188883	1230
ENSG00000188886	1296
ENSG00000188895	1845
ENSG00000188906	7584
ENSG00000188909	702
ENSG00000188910	813
ENSG00000188916	1440
ENSG00000188921	699
ENSG00000188931	534
ENSG00000188938	771
ENSG00000188958	399
ENSG00000188959	720
ENSG00000188976	2250
ENSG00000188981	858
ENSG00000188984	1224
ENSG00000188986	1887
ENSG00000188991	1740
ENSG00000188992	1383
ENSG00000188993	2643
ENSG00000188994	8172
ENSG00000188996	837
ENSG00000188997	783
ENSG00000189001	1773
ENSG00000189007	576
ENSG00000189013	1195
ENSG00000189030	420
ENSG00000189042	1944
ENSG00000189043	246
ENSG00000189045	1587
ENSG00000189046	786
ENSG00000189050	1308
ENSG00000189051	663
ENSG00000189052	498
ENSG00000189056	10410
ENSG00000189057	2205
ENSG00000189058	646
ENSG00000189060	585
ENSG00000189067	486
ENSG00000189068	711
ENSG00000189077	1110
ENSG00000189079	5508
ENSG00000189091	3654
ENSG00000189099	987
ENSG00000189114	609
ENSG00000189120	1131
ENSG00000189127	1545
ENSG00000189129	294
ENSG00000189134	1209
ENSG00000189139	2478
ENSG00000189143	630
ENSG00000189144	1998
ENSG00000189152	357
ENSG00000189157	1182
ENSG00000189159	546
ENSG00000189164	1830
ENSG00000189167	966
ENSG00000189169	738
ENSG00000189171	297
ENSG00000189180	2490
ENSG00000189181	936
ENSG00000189182	1737
ENSG00000189184	3408
ENSG00000189190	2376
ENSG00000189195	5379
ENSG00000189227	474
ENSG00000189233	2391
ENSG00000189241	1314
ENSG00000189253	1350
ENSG00000189266	420
ENSG00000189269	690
ENSG00000189280	822
ENSG00000189283	444
ENSG00000189292	459
ENSG00000189298	1617
ENSG00000189306	843
ENSG00000189308	2250
ENSG00000189319	1269
ENSG00000189320	522
ENSG00000189325	1959
ENSG00000189334	315
ENSG00000189337	2592
ENSG00000189339	1218
ENSG00000189350	3060
ENSG00000189357	2754
ENSG00000189362	1254
ENSG00000189367	2085
ENSG00000189375	633
ENSG00000189376	1143
ENSG00000189377	360
ENSG00000189403	648
ENSG00000189409	1173
ENSG00000189410	1272
ENSG00000189430	915
ENSG00000189431	1524
ENSG00000189433	801
ENSG00000196071	939
ENSG00000196072	429
ENSG00000196074	4593
ENSG00000196081	1860
ENSG00000196083	2064
ENSG00000196090	4392
ENSG00000196091	3522
ENSG00000196092	1176
ENSG00000196098	966
ENSG00000196099	942
ENSG00000196104	1311
ENSG00000196109	1863
ENSG00000196110	1929
ENSG00000196116	3297
ENSG00000196118	1191
ENSG00000196119	981
ENSG00000196123	1416
ENSG00000196126	801
ENSG00000196131	1188
ENSG00000196132	3447
ENSG00000196136	1272
ENSG00000196139	972
ENSG00000196141	1767
ENSG00000196150	1683
ENSG00000196151	1431
ENSG00000196152	1497
ENSG00000196154	306
ENSG00000196155	3576
ENSG00000196156	588
ENSG00000196159	14952
ENSG00000196169	2997
ENSG00000196171	975
ENSG00000196172	1938
ENSG00000196177	1299
ENSG00000196182	1323
ENSG00000196184	963
ENSG00000196187	2424
ENSG00000196188	1206
ENSG00000196189	2286
ENSG00000196196	348
ENSG00000196199	2583
ENSG00000196208	5850
ENSG00000196209	1029
ENSG00000196214	1416
ENSG00000196218	15117
ENSG00000196220	3300
ENSG00000196224	717
ENSG00000196227	1152
ENSG00000196228	915
ENSG00000196230	1335
ENSG00000196233	4674
ENSG00000196235	3264
ENSG00000196236	1524
ENSG00000196240	975
ENSG00000196242	963
ENSG00000196247	2559
ENSG00000196248	969
ENSG00000196260	237
ENSG00000196262	498
ENSG00000196263	1881
ENSG00000196267	2811
ENSG00000196268	2325
ENSG00000196277	2769
ENSG00000196284	987
ENSG00000196289	1296
ENSG00000196290	1134
ENSG00000196296	3006
ENSG00000196305	3789
ENSG00000196313	3750
ENSG00000196323	1851
ENSG00000196329	924
ENSG00000196335	3060
ENSG00000196337	498
ENSG00000196341	927
ENSG00000196344	1185
ENSG00000196345	2265
ENSG00000196350	3759
ENSG00000196352	1335
ENSG00000196353	1728
ENSG00000196357	1620
ENSG00000196358	1593
ENSG00000196361	1104
ENSG00000196363	1005
ENSG00000196365	2880
ENSG00000196367	11622
ENSG00000196371	1593
ENSG00000196372	837
ENSG00000196376	1227
ENSG00000196378	1683
ENSG00000196381	984
ENSG00000196387	1374
ENSG00000196388	711
ENSG00000196391	1452
ENSG00000196396	1308
ENSG00000196405	1257
ENSG00000196407	744
ENSG00000196408	1131
ENSG00000196411	2964
ENSG00000196415	771
ENSG00000196417	1572
ENSG00000196418	1056
ENSG00000196419	1830
ENSG00000196420	279
ENSG00000196421	570
ENSG00000196422	3630
ENSG00000196427	2004
ENSG00000196428	2343
ENSG00000196431	591
ENSG00000196436	1332
ENSG00000196437	2133
ENSG00000196449	840
ENSG00000196453	2496
ENSG00000196455	4077
ENSG00000196456	1614
ENSG00000196458	2019
ENSG00000196460	1635
ENSG00000196465	627
ENSG00000196466	1932
ENSG00000196470	942
ENSG00000196475	1662
ENSG00000196476	1092
ENSG00000196482	1413
ENSG00000196497	3246
ENSG00000196498	7545
ENSG00000196502	888
ENSG00000196503	798
ENSG00000196504	2985
ENSG00000196505	1494
ENSG00000196510	1698
ENSG00000196511	732
ENSG00000196517	2121
ENSG00000196526	2445
ENSG00000196531	6237
ENSG00000196535	6165
ENSG00000196539	957
ENSG00000196542	231
ENSG00000196544	1074
ENSG00000196547	3453
ENSG00000196549	2343
ENSG00000196550	450
ENSG00000196553	894
ENSG00000196557	7062
ENSG00000196562	2613
ENSG00000196565	444
ENSG00000196569	9633
ENSG00000196570	414
ENSG00000196576	5517
ENSG00000196578	930
ENSG00000196581	1236
ENSG00000196584	843
ENSG00000196586	3885
ENSG00000196588	3096
ENSG00000196589	615
ENSG00000196591	1467
ENSG00000196597	2100
ENSG00000196600	1644
ENSG00000196604	3228
ENSG00000196605	1602
ENSG00000196611	1410
ENSG00000196616	1128
ENSG00000196620	1593
ENSG00000196628	2322
ENSG00000196636	378
ENSG00000196639	1464
ENSG00000196642	2193
ENSG00000196646	1623
ENSG00000196652	2520
ENSG00000196653	1635
ENSG00000196655	774
ENSG00000196659	1998
ENSG00000196660	1458
ENSG00000196663	4236
ENSG00000196666	552
ENSG00000196670	2703
ENSG00000196678	2076
ENSG00000196683	378
ENSG00000196684	1059
ENSG00000196689	2553
ENSG00000196693	2337
ENSG00000196700	2679
ENSG00000196704	1083
ENSG00000196705	1731
ENSG00000196711	390
ENSG00000196712	8550
ENSG00000196715	672
ENSG00000196724	2094
ENSG00000196730	4293
ENSG00000196734	357
ENSG00000196735	768
ENSG00000196739	5583
ENSG00000196743	582
ENSG00000196747	393
ENSG00000196748	462
ENSG00000196754	297
ENSG00000196757	2238
ENSG00000196772	930
ENSG00000196776	972
ENSG00000196778	945
ENSG00000196781	2313
ENSG00000196782	3417
ENSG00000196787	393
ENSG00000196792	2394
ENSG00000196793	1377
ENSG00000196800	294
ENSG00000196805	219
ENSG00000196811	1554
ENSG00000196812	1047
ENSG00000196814	960
ENSG00000196821	897
ENSG00000196832	936
ENSG00000196834	3228
ENSG00000196839	1092
ENSG00000196843	1785
ENSG00000196844	342
ENSG00000196850	915
ENSG00000196859	1476
ENSG00000196860	459
ENSG00000196862	5277
ENSG00000196865	2181
ENSG00000196866	393
ENSG00000196867	2607
ENSG00000196872	2889
ENSG00000196873	1188
ENSG00000196878	3519
ENSG00000196890	381
ENSG00000196900	405
ENSG00000196911	1620
ENSG00000196912	4062
ENSG00000196914	4635
ENSG00000196917	1041
ENSG00000196923	1374
ENSG00000196932	1107
ENSG00000196935	3258
ENSG00000196937	684
ENSG00000196943	1911
ENSG00000196946	903
ENSG00000196950	2496
ENSG00000196954	1134
ENSG00000196961	2934
ENSG00000196967	2310
ENSG00000196968	1479
ENSG00000196975	966
ENSG00000196981	993
ENSG00000196990	501
ENSG00000196993	1290
ENSG00000197006	957
ENSG00000197008	960
ENSG00000197013	2025
ENSG00000197016	2154
ENSG00000197019	711
ENSG00000197020	1629
ENSG00000197024	1929
ENSG00000197037	1635
ENSG00000197043	2022
ENSG00000197044	2082
ENSG00000197045	450
ENSG00000197046	987
ENSG00000197050	2067
ENSG00000197054	1194
ENSG00000197056	3429
ENSG00000197057	2721
ENSG00000197061	312
ENSG00000197062	1440
ENSG00000197063	489
ENSG00000197070	1302
ENSG00000197077	5421
ENSG00000197079	1368
ENSG00000197081	7476
ENSG00000197084	357
ENSG00000197093	1461
ENSG00000197102	14019
ENSG00000197106	2184
ENSG00000197110	603
ENSG00000197111	1101
ENSG00000197114	1596
ENSG00000197119	912
ENSG00000197121	2769
ENSG00000197122	1662
ENSG00000197123	1236
ENSG00000197124	1515
ENSG00000197125	936
ENSG00000197128	1470
ENSG00000197134	1692
ENSG00000197136	6105
ENSG00000197140	2364
ENSG00000197142	2220
ENSG00000197147	2412
ENSG00000197150	2208
ENSG00000197153	411
ENSG00000197157	2733
ENSG00000197162	1218
ENSG00000197165	888
ENSG00000197168	2574
ENSG00000197170	1371
ENSG00000197177	1683
ENSG00000197181	2922
ENSG00000197183	2043
ENSG00000197191	555
ENSG00000197208	1656
ENSG00000197213	1488
ENSG00000197217	1851
ENSG00000197223	543
ENSG00000197226	3753
ENSG00000197233	942
ENSG00000197238	312
ENSG00000197241	1539
ENSG00000197245	816
ENSG00000197249	1257
ENSG00000197253	879
ENSG00000197256	2580
ENSG00000197261	735
ENSG00000197265	876
ENSG00000197272	732
ENSG00000197273	348
ENSG00000197275	2733
ENSG00000197279	1458
ENSG00000197283	4032
ENSG00000197296	789
ENSG00000197299	4254
ENSG00000197302	1626
ENSG00000197309	939
ENSG00000197312	1200
ENSG00000197321	6645
ENSG00000197323	3384
